"","fishery_fine_name","fishery_era_id","fishery_era_name","recovery_id","reporting_agency","run_year","recovery_location_code","recovery_date","species","fishery","FisheryFineID","sex","length","length_code","age","tag_status","tag_code","detection_method","recorded_mark","sample_type","period_type","period","estimated_number","adjusted_estimated_number","estimation_level","catch_sample_id","extrapolated","extrapolated_recovery_id","auxiliary","aux_static","adclip_selective_fishery","expansion_factor","stock_code","RegTypeID","Finescale_name","finescale_description","FisheryCoarseID","Coarse_description","ERA_fishery_id","ERA_fishery_name","country","fishery_type"
"1053","NORTH AABM S SUMMER",47,"NBC AABM S","S1206930","CDFO",2017,"2MN39P001LANG IS 02","1970-01-01",1,40,32013,NA,790,0,4,1,182787,"V",5000,6,5,6,6.02,6.02,3,"0NHG1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1054","NORTH ISBM S SUMMER",48,"NBC ISBM S","S1207847","CDFO",2019,"2MN38P004AVER IS 09","1970-01-01",1,40,32023,NA,NA,NA,4,1,184198,"V",5000,6,5,7,6.9,6.9,3,"0NPR1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH ISBM S SUMMER","NORTH ISBM SPORT - SUMMER",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"1055","NORTH ISBM S SUMMER",48,"NBC ISBM S","S1207884","CDFO",2018,"2MN38P003WORK CH 06","1970-01-01",1,40,32023,NA,1000,0,5,1,182786,"V",5000,6,5,7,6.69,6.69,3,"0NPR1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH ISBM S SUMMER","NORTH ISBM SPORT - SUMMER",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"1056","NORTH AABM S SUMMER",47,"NBC AABM S","S1208125","CDFO",2017,"2MN39P001","1970-01-01",1,40,32013,NA,860,0,5,1,182876,"V",5000,6,5,7,6.02,6.02,3,"0NHG1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1057","NORTH AABM S SUMMER",47,"NBC AABM S","S1208192","CDFO",2018,"2MN39P001CP NADE 03","1970-01-01",1,40,32013,NA,860,0,4,1,183379,"V",5000,6,5,7,3.03,3.03,3,"0NHG1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1058","NORTH AABM S SUMMER",47,"NBC AABM S","S1212156","CDFO",2020,"2MN39P001","1970-01-01",1,40,32013,NA,910,0,4,1,184594,"V",5000,6,5,7,5.71,5.71,3,"0NHG1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1059","NORTH AABM S SUMMER",47,"NBC AABM S","S1212166","CDFO",2020,"2MN39P001","1970-01-01",1,40,32013,NA,890,0,4,1,184595,"V",5000,6,5,7,5.71,5.71,3,"0NHG1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1060","NORTH AABM S SUMMER",47,"NBC AABM S","S1212182","CDFO",2019,"2MN39P001CP NADE 03","1970-01-01",1,40,32013,NA,870,0,4,1,184198,"V",5000,6,5,7,5.66,5.66,3,"0NHG1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1061","NORTH AABM S SUMMER",47,"NBC AABM S","S1212314","CDFO",2016,"2MN39P001LANG IS 02","1970-01-01",1,40,32013,NA,740,0,4,1,180770,"V",5000,6,5,8,4.16,4.16,3,"0NHG1608",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1062","NORTH AABM S SUMMER",47,"NBC AABM S","S1212390","CDFO",2016,"2MN39P001LANG IS 02","1970-01-01",1,40,32013,NA,850,0,4,1,182085,"V",5000,6,5,7,4.16,4.16,3,"0NHG1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1063","NORTH AABM S SUMMER",47,"NBC AABM S","S1212596","CDFO",2016,"2MN39P001LANG IS 02","1970-01-01",1,40,32013,NA,1000,0,5,1,181372,"V",5000,6,5,7,4.16,4.16,3,"0NHG1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1064","NORTH ISBM S SUMMER",48,"NBC ISBM S","S1219096","CDFO",2017,"2MN38P003","1970-01-01",1,40,32023,NA,870,0,5,1,182084,"V",5000,6,5,6,8.05,8.05,3,"0NPR1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH ISBM S SUMMER","NORTH ISBM SPORT - SUMMER",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"1065","NORTH ISBM S SUMMER",48,"NBC ISBM S","S1219325","CDFO",2019,"2MN38P003WORK CH 06","1970-01-01",1,40,32023,NA,610,0,3,1,184594,"V",5000,6,5,8,6.58,6.58,3,"0NPR1608",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH ISBM S SUMMER","NORTH ISBM SPORT - SUMMER",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"1066","NORTH ISBM S SUMMER",48,"NBC ISBM S","S1219406","CDFO",2018,"2MN38P003WORK CH 06","1970-01-01",1,40,32023,NA,530,0,3,1,184264,"V",5000,6,5,8,6.69,6.69,3,"0NPR1608",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH ISBM S SUMMER","NORTH ISBM SPORT - SUMMER",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"1067","NORTH ISBM S SUMMER",48,"NBC ISBM S","S1219621","CDFO",2023,"2MN38P004DUND IS 01","1970-01-01",1,40,32023,NA,740,0,4,1,186481,"V",5000,6,5,5,8.62,8.62,3,"0NPR1605",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH ISBM S SUMMER","NORTH ISBM SPORT - SUMMER",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"1068","NORTH ISBM S SUMMER",48,"NBC ISBM S","S1219893","CDFO",2017,"2MN38P004SQUADER 02","1970-01-01",1,40,32023,NA,NA,NA,4,1,182787,"V",5000,6,5,7,8.05,8.05,3,"0NPR1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH ISBM S SUMMER","NORTH ISBM SPORT - SUMMER",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"1069","NORTH AABM S SUMMER",47,"NBC AABM S","S1220421","CDFO",2016,"2MN39P001","1970-01-01",1,40,32013,NA,920,0,4,1,182085,"V",5000,6,5,7,4.16,4.16,3,"0NHG1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1070","NORTH ISBM S SPRING",48,"NBC ISBM S","S1300796","CDFO",2020,"2MN38P004","1970-01-01",1,40,32022,NA,680,0,4,1,184594,"V",5000,6,5,1,25.78,25.78,3,"0NPR1601",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH ISBM S SPRING","NORTH ISBM SPORT - SPRING",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"1071","CENTRAL S",45,"CBC S","S1300801","CDFO",2017,"2MNCSP009THE WAL 06","1970-01-01",1,40,3205,NA,660,0,3,1,183468,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1072","CENTRAL S",45,"CBC S","S1300894","CDFO",2017,"2MNCSP009","1970-01-01",1,40,3205,NA,NA,NA,3,1,183467,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1073","CENTRAL S",45,"CBC S","S1300897","CDFO",2017,"2MNCSP009","1970-01-01",1,40,3205,NA,920,0,5,1,182876,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1074","CENTRAL S",45,"CBC S","S1300917","CDFO",2017,"2MNCSP009THE WAL 06","1970-01-01",1,40,3205,NA,760,0,4,1,182786,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1075","CENTRAL S",45,"CBC S","S1300922","CDFO",2017,"2MNCSP009THE WAL 06","1970-01-01",1,40,3205,NA,710,0,4,1,182965,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1076","CENTRAL S",45,"CBC S","S1300933","CDFO",2017,"2MNCSP009CRAN PT 01","1970-01-01",1,40,3205,NA,970,0,4,1,182786,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1077","CENTRAL S",45,"CBC S","S1300935","CDFO",2017,"2MNCSP009CANO CV 01","1970-01-01",1,40,3205,NA,NA,NA,5,1,182876,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1078","CENTRAL S",45,"CBC S","S1300952","CDFO",2018,"2MNCSP009THE WAL 06","1970-01-01",1,40,3205,NA,990,0,5,1,182786,"V",5000,6,5,6,6.8,6.8,3,"0CBC1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1079","CENTRAL S",45,"CBC S","S1300969","CDFO",2018,"2MNCSP009THE WAL 06","1970-01-01",1,40,3205,NA,790,0,4,1,183380,"V",5000,6,5,6,6.8,6.8,3,"0CBC1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1080","CENTRAL S",45,"CBC S","S1301000","CDFO",2017,"2MNCSP009CRAN PT 01","1970-01-01",1,40,3205,NA,710,0,3,1,183467,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1081","CENTRAL S",45,"CBC S","S1301491","CDFO",2023,"2MNCSP006OSWA BY 09","1970-01-01",1,40,3205,NA,800,0,4,1,186481,"V",5000,6,5,7,7.55,7.55,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1082","CENTRAL S",45,"CBC S","S1302169","CDFO",2018,"2MNCSP008HAKA PS 02","1970-01-01",1,40,3205,NA,830,0,4,1,183467,"V",5000,6,5,8,6.8,6.8,3,"0CBC1608",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1083","CENTRAL S",45,"CBC S","S1302228","CDFO",2018,"2MNCSP007MILB SD 03","1970-01-01",1,40,3205,NA,NA,NA,4,1,183380,"V",5000,6,5,7,6.8,6.8,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1084","CENTRAL S",45,"CBC S","S1302251","CDFO",2019,"2MNCSP008WEDG PT 16","1970-01-01",1,40,3205,NA,810,0,3,1,184595,"V",5000,6,5,8,3.9,3.9,3,"0CBC1608",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1085","CENTRAL S",45,"CBC S","S1302311","CDFO",2018,"2MNCSP009CRAN PT 01","1970-01-01",1,40,3205,NA,910,0,4,1,183467,"V",5000,6,5,6,6.8,6.8,3,"0CBC1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1086","CENTRAL S",45,"CBC S","S1302324","CDFO",2018,"2MNCSP009CRAN PT 01","1970-01-01",1,40,3205,NA,840,0,4,1,183468,"V",5000,6,5,6,6.8,6.8,3,"0CBC1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1087","CENTRAL S",45,"CBC S","S1302351","CDFO",2018,"2MNCSP009RIVE IN 02","1970-01-01",1,40,3205,NA,840,0,4,1,183467,"V",5000,6,5,6,6.8,6.8,3,"0CBC1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1088","CENTRAL S",45,"CBC S","S1302354","CDFO",2018,"2MNCSP009CRAN PT 01","1970-01-01",1,40,3205,NA,810,0,4,1,183467,"V",5000,6,5,6,6.8,6.8,3,"0CBC1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1089","CENTRAL S",45,"CBC S","S1302361","CDFO",2018,"2MNCSP009CRAN PT 01","1970-01-01",1,40,3205,NA,860,0,4,1,183379,"V",5000,6,5,6,6.8,6.8,3,"0CBC1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1090","CENTRAL S",45,"CBC S","S1302366","CDFO",2018,"2MNCSP009RIVE IN 02","1970-01-01",1,40,3205,NA,810,0,4,1,183467,"V",5000,6,5,6,6.8,6.8,3,"0CBC1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1091","CENTRAL S",45,"CBC S","S1302373","CDFO",2018,"2MNCSP009CRAN PT 01","1970-01-01",1,40,3205,NA,940,0,4,1,183467,"V",5000,6,5,6,6.8,6.8,3,"0CBC1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1092","CENTRAL S",45,"CBC S","S1302388","CDFO",2019,"2MNCSP009THE WAL 06","1970-01-01",1,40,3205,NA,930,0,4,1,184199,"V",5000,6,5,7,3.93,3.93,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1093","CENTRAL S",45,"CBC S","S1302394","CDFO",2019,"2MNCSP009","1970-01-01",1,40,3205,NA,690,0,3,1,184594,"V",5000,6,5,7,3.93,3.93,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1094","JOHN ST S SUMMER",61,"JNST S","S1306704","CDFO",2017,"2MSQCP012MALC IS 06","1970-01-01",1,40,32083,NA,910,0,4,1,182787,"V",5000,6,5,7,4.04,4.04,3,"0QCS1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1095","JOHN ST S SUMMER",61,"JNST S","S1306730","CDFO",2017,"2MSQCP012","1970-01-01",1,40,32083,NA,NA,NA,4,1,182786,"V",5000,6,5,7,4.04,4.04,3,"0QCS1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1096","JOHN ST S SUMMER",61,"JNST S","S1306948","CDFO",2018,"2MSQCP012CAST PT 10","1970-01-01",1,40,32083,NA,970,0,5,1,182786,"V",5000,6,5,6,6.52,6.52,3,"0QCS1606",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1097","JOHN ST S SUMMER",61,"JNST S","S1306960","CDFO",2017,"2MSQCP012DONE HD 06","1970-01-01",1,40,32083,NA,900,0,5,1,182876,"V",5000,6,5,7,4.04,4.04,3,"0QCS1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1098","JOHN ST S SUMMER",61,"JNST S","S1306997","CDFO",2017,"2MSQCP012DUVA PT 16","1970-01-01",1,40,32083,NA,760,0,5,1,182085,"V",5000,6,5,7,4.04,4.04,3,"0QCS1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1099","CENTRAL S",45,"CBC S","S1307106","CDFO",2017,"2MNCSP009CRAN PT 01","1970-01-01",1,40,3205,NA,640,0,3,1,183468,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1100","CENTRAL S",45,"CBC S","S1307129","CDFO",2017,"2MNCSP007MILB SD 03","1970-01-01",1,40,3205,NA,NA,NA,4,1,182786,"V",5000,6,5,8,6.96,6.96,3,"0CBC1608",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1101","CENTRAL S",45,"CBC S","S1307131","CDFO",2017,"2MNCSP007MILB SD 03","1970-01-01",1,40,3205,NA,NA,NA,5,1,182876,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1102","CENTRAL S",45,"CBC S","S1309391","CDFO",2017,"2MNCSP008BAYL PT 02","1970-01-01",1,40,3205,NA,760,0,4,1,182787,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1103","CENTRAL S",45,"CBC S","S1309401","CDFO",2017,"2MNCSP007","1970-01-01",1,40,3205,NA,990,0,5,1,182876,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1104","CENTRAL S",45,"CBC S","S1309444","CDFO",2018,"2MNCSP010","1970-01-01",1,40,3205,NA,NA,NA,4,1,183468,"V",5000,6,5,7,6.8,6.8,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1105","CENTRAL S",45,"CBC S","S1309476","CDFO",2017,"2MNCSP007","1970-01-01",1,40,3205,NA,NA,NA,4,1,182786,"V",5000,6,5,7,6.96,6.96,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1106","CENTRAL S",45,"CBC S","S1309488","CDFO",2017,"2MNCSP007CHEN PT 20","1970-01-01",1,40,3205,NA,990,0,6,1,181373,"V",5000,6,5,8,6.96,6.96,3,"0CBC1608",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1107","NORTH AABM S SUMMER",47,"NBC AABM S","S1312601","CDFO",2017,"2MN39P2W","1970-01-01",1,40,32013,NA,NA,NA,5,1,182085,"V",5000,6,5,7,6.02,6.02,3,"0NHG1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH AABM S SUMMER","NORTH AABM SPORT (QCI) - SUMMER",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"1108","NORTH ISBM S SUMMER",48,"NBC ISBM S","S1313330","CDFO",2018,"2MN38P004AVER IS 09","1970-01-01",1,40,32023,NA,NA,NA,3,1,184198,"V",5000,6,5,7,6.69,6.69,3,"0NPR1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"NORTH ISBM S SUMMER","NORTH ISBM SPORT - SUMMER",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"1109","JOHN ST S SUMMER",61,"JNST S","S1319537","CDFO",2018,"2MSQCP012CAST PT 10","1970-01-01",1,40,32083,NA,710,0,5,1,182786,"V",5000,6,5,7,6.52,6.52,3,"0QCS1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1110","JOHN ST S SUMMER",61,"JNST S","S1319615","CDFO",2019,"2MSQCP012SWAN IS 05","1970-01-01",1,40,32083,NA,650,0,3,1,184595,"V",5000,6,5,9,4.82,4.82,3,"0QCS1609",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1111","JOHN ST S SUMMER",61,"JNST S","S1319834","CDFO",2021,"2MSQCP011BREM PT 02","1970-01-01",1,40,32083,NA,NA,NA,4,1,184765,"V",5000,6,5,7,3.2,3.2,3,"0QCS1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1112","JOHN ST S SUMMER",61,"JNST S","S1319955","CDFO",2021,"2MSQCP011BREM PT 02","1970-01-01",1,40,32083,NA,NA,NA,5,1,184594,"V",5000,6,5,7,3.2,3.2,3,"0QCS1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1113","JOHN ST S SUMMER",61,"JNST S","S1319966","CDFO",2021,"2MSQCP111","1970-01-01",1,40,32083,NA,780,0,4,1,183992,"V",5000,6,5,7,3.2,3.2,3,"0QCS1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"1114","CENTRAL S",45,"CBC S","S1324280","CDFO",2018,"2MNCSP009THE WAL 06","1970-01-01",1,40,3205,NA,770,0,3,1,184199,"V",5000,6,5,7,6.8,6.8,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1115","CENTRAL S",45,"CBC S","S1324402","CDFO",2019,"2MNCSP009RIVE IN 02","1970-01-01",1,40,3205,NA,690,0,3,1,184594,"V",5000,6,5,7,3.93,3.93,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1116","CENTRAL S",45,"CBC S","S1324407","CDFO",2019,"2MNCSP009THE WAL 06","1970-01-01",1,40,3205,NA,NA,NA,3,1,184595,"V",5000,6,5,7,3.93,3.93,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1117","CENTRAL S",45,"CBC S","S1324422","CDFO",2019,"2MNCSP009RIVE IN 02","1970-01-01",1,40,3205,NA,600,0,3,1,184595,"V",5000,6,5,7,3.93,3.93,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1118","CENTRAL S",45,"CBC S","S1324427","CDFO",2018,"2MNCSP009RIVE IN 02","1970-01-01",1,40,3205,NA,690,0,4,1,183379,"V",5000,6,5,7,6.8,6.8,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1119","CENTRAL S",45,"CBC S","S1324458","CDFO",2021,"2MNCSP009CRAN PT 01","1970-01-01",1,40,3205,NA,300,0,3,1,185195,"V",5000,6,5,7,4.24,4.24,3,"0CBC1607",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"1120","CENTRAL S",45,"CBC S","S1324476","CDFO",2020,"2MNCSP009THE WAL 06","1970-01-01",1,40,3205,NA,360,0,4,1,184595,"V",5000,6,5,8,5.83,5.83,3,"0CBC1608",FALSE,NA,FALSE,FALSE,"N",1,"PHI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
